GeneID1	GeneID2	PCC_mild	feature_type	PCC_mild_abs
CCL2	CCL7	0.492131449526498	protein-protein	0.492131449526498
CCL20	ADM	0.281049859342681	protein-protein	0.281049859342681
CCL7	CCL8	0.395124286841179	protein-protein	0.395124286841179
CXCL10	CCL8	0.570671088049894	protein-protein	0.570671088049894
CXCL10	CXCL9	0.543082892259787	protein-protein	0.543082892259787
IRF9	TRIM21	0.497356538298078	protein-protein	0.497356538298078
CXCL11	TRIM21	0.321033109203465	protein-protein	0.321033109203465
CXCL11	CXCL10	0.412646536651535	protein-protein	0.412646536651535
CCL2	CCL8	0.308338091344161	protein-protein	0.308338091344161
CCL2	THBD	0.192466259812875	protein-protein	0.192466259812875
CCL2	CCL11	0.371773200601329	protein-protein	0.371773200601329
THBD	ADM	0.569006718413933	protein-protein	0.569006718413933
CCL11	THBD	0.257901686571004	protein-protein	0.257901686571004
CCL7	THBD	0.165556050801085	protein-protein	0.165556050801085
CXCL9	CCL4	0.349963761542368	protein-protein	0.349963761542368
CXCL10	CXCL9	0.543082892259787	protein-protein	0.543082892259787
CCL2	ADM	0.364956224871029	protein-protein	0.364956224871029
CCL2	THBD	0.192466259812875	protein-protein	0.192466259812875
CCL2	S100A12	0.330745899107827	protein-protein	0.330745899107827
CCL2	CCL4	0.335247323845251	protein-protein	0.335247323845251
CCL2	CCL11	0.371773200601329	protein-protein	0.371773200601329
CCL2	CCL7	0.492131449526498	protein-protein	0.492131449526498
TGFB1	TRIM21	0.450756920592195	protein-protein	0.450756920592195
CCL7	CCL8	0.395124286841179	protein-protein	0.395124286841179
MAX	TRIM21	0.418543115714927	protein-protein	0.418543115714927
CXCL10	CCL8	0.570671088049894	protein-protein	0.570671088049894
CXCL10	CCL7	0.659390421318647	protein-protein	0.659390421318647
CXCL10	CXCL9	0.543082892259787	protein-protein	0.543082892259787
IRF9	CXCL10	0.560822052842465	protein-protein	0.560822052842465
CXCL11	CCL8	0.450230501082111	protein-protein	0.450230501082111
CXCL11	CXCL9	0.333663050372714	protein-protein	0.333663050372714
CXCL11	CXCL10	0.412646536651535	protein-protein	0.412646536651535
CXCL11	IRF9	0.526844336563207	protein-protein	0.526844336563207
CCL2	CCL8	0.308338091344161	protein-protein	0.308338091344161
CCL2	CCL4	0.335247323845251	protein-protein	0.335247323845251
CCL4	S100A12	0.284685425904903	protein-protein	0.284685425904903
CXCL10	S100A12	0.45218358154523	protein-protein	0.45218358154523
CXCL10	CCL4	0.252559126117372	protein-protein	0.252559126117372
CXCL10	CXCL9	0.543082892259787	protein-protein	0.543082892259787
CXCL11	CXCL9	0.333663050372714	protein-protein	0.333663050372714
CXCL11	CXCL10	0.412646536651535	protein-protein	0.412646536651535
S100A12	IL33	0.354695193955256	protein-protein	0.354695193955256
CCL4	CCL8	0.177837461772843	protein-protein	0.177837461772843
CCL7	CCL8	0.395124286841179	protein-protein	0.395124286841179
CCL7	CCL20	0.293113467663093	protein-protein	0.293113467663093
CXCL10	CCL8	0.570671088049894	protein-protein	0.570671088049894
CXCL10	CXCL9	0.543082892259787	protein-protein	0.543082892259787
CXCL11	CCL7	0.32798219822992	protein-protein	0.32798219822992
CXCL11	CXCL9	0.333663050372714	protein-protein	0.333663050372714
CXCL11	CXCL10	0.412646536651535	protein-protein	0.412646536651535
CCL2	CCL8	0.308338091344161	protein-protein	0.308338091344161
CCL2	CCL4	0.335247323845251	protein-protein	0.335247323845251
CCL2	CCL11	0.371773200601329	protein-protein	0.371773200601329
CCL2	CCL7	0.492131449526498	protein-protein	0.492131449526498
CXCL10	CXCL9	0.543082892259787	protein-protein	0.543082892259787
IRF9	TRIM21	0.497356538298078	protein-protein	0.497356538298078
CXCL1	CCL4	0.170258881739257	protein-protein	0.170258881739257
CXCL10	CXCL9	0.543082892259787	protein-protein	0.543082892259787
IRF9	CXCL10	0.560822052842465	protein-protein	0.560822052842465
CXCL11	CXCL9	0.333663050372714	protein-protein	0.333663050372714
CXCL11	CXCL10	0.412646536651535	protein-protein	0.412646536651535
CXCL11	IRF9	0.526844336563207	protein-protein	0.526844336563207
CCL2	CCL8	0.308338091344161	protein-protein	0.308338091344161
CCL2	ADM	0.364956224871029	protein-protein	0.364956224871029
CCL2	THBD	0.192466259812875	protein-protein	0.192466259812875
CXCL1	CCL8	0.323657419125365	protein-protein	0.323657419125365
CXCL1	CCL7	0.291523792156879	protein-protein	0.291523792156879
CXCL11	CXCL10	0.412646536651535	protein-protein	0.412646536651535
CCL2	CCL8	0.308338091344161	protein-protein	0.308338091344161
CCL2	CCL11	0.371773200601329	protein-protein	0.371773200601329
CCL2	CCL7	0.492131449526498	protein-protein	0.492131449526498
CCL4	CCL8	0.177837461772843	protein-protein	0.177837461772843
CXCL9	PGF	0.271113019279798	protein-protein	0.271113019279798
CCL2	CCL4	0.335247323845251	protein-protein	0.335247323845251
CXCL9	CCL11	0.341757842989937	protein-protein	0.341757842989937
CCL2	CCL4	0.335247323845251	protein-protein	0.335247323845251
CCL2	CCL11	0.371773200601329	protein-protein	0.371773200601329
CCL2	CCL7	0.492131449526498	protein-protein	0.492131449526498
CXCL10	CXCL9	0.543082892259787	protein-protein	0.543082892259787
CXCL11	CXCL9	0.333663050372714	protein-protein	0.333663050372714
CXCL11	CXCL10	0.412646536651535	protein-protein	0.412646536651535
TGFB1	TRIM21	0.450756920592195	protein-protein	0.450756920592195
CCL4	TGFB1	0.310599804783956	protein-protein	0.310599804783956
CCL7	S100A12	0.63329513103161	protein-protein	0.63329513103161
CCL7	CCL4	0.343877396631636	protein-protein	0.343877396631636
IRF9	CXCL9	0.140119676788431	protein-protein	0.140119676788431
CCL2	CCL20	0.246523840235106	protein-protein	0.246523840235106
CXCL1	THBD	0.11645996907799	protein-protein	0.11645996907799
PGF	ATP6AP2	0.379322709691282	protein-protein	0.379322709691282
CCL11	ATP6AP2	0.131311700705905	protein-protein	0.131311700705905
CXCL1	ATP6AP2	0.124371007039524	protein-protein	0.124371007039524
MAX	ATP6AP2	0.364298380047477	protein-protein	0.364298380047477
CXCL10	ATP6AP2	0.266869307624654	protein-protein	0.266869307624654
CXCL9	CCL11	0.341757842989937	protein-protein	0.341757842989937
CXCL10	CCL8	0.570671088049894	protein-protein	0.570671088049894
CXCL10	CXCL9	0.543082892259787	protein-protein	0.543082892259787
CXCL11	CCL8	0.450230501082111	protein-protein	0.450230501082111
CXCL11	CCL20	0.115910328081413	protein-protein	0.115910328081413
CXCL11	CXCL9	0.333663050372714	protein-protein	0.333663050372714
CXCL11	CXCL10	0.412646536651535	protein-protein	0.412646536651535
CCL2	CCL8	0.308338091344161	protein-protein	0.308338091344161
CCL2	CCL11	0.371773200601329	protein-protein	0.371773200601329
CCL2	CXCL9	0.460705173560821	protein-protein	0.460705173560821
CXCL9	CCL20	0.267358059555564	protein-protein	0.267358059555564
CXCL10	CCL20	0.345668551707853	protein-protein	0.345668551707853
CXCL10	CXCL1	0.119467690609214	protein-protein	0.119467690609214
CXCL11	CCL20	0.115910328081413	protein-protein	0.115910328081413
CXCL11	CXCL1	0.236912669298403	protein-protein	0.236912669298403
CXCL9	CCL20	0.267358059555564	protein-protein	0.267358059555564
CXCL10	CCL20	0.345668551707853	protein-protein	0.345668551707853
CXCL10	CXCL1	0.119467690609214	protein-protein	0.119467690609214
CXCL11	CCL20	0.115910328081413	protein-protein	0.115910328081413
CXCL11	CXCL1	0.236912669298403	protein-protein	0.236912669298403
CXCL9	CCL11	0.341757842989937	protein-protein	0.341757842989937
CXCL10	CCL8	0.570671088049894	protein-protein	0.570671088049894
CXCL10	CXCL9	0.543082892259787	protein-protein	0.543082892259787
CXCL11	CCL8	0.450230501082111	protein-protein	0.450230501082111
CXCL11	CCL20	0.115910328081413	protein-protein	0.115910328081413
CXCL11	CXCL9	0.333663050372714	protein-protein	0.333663050372714
CXCL11	CXCL10	0.412646536651535	protein-protein	0.412646536651535
CCL2	CCL8	0.308338091344161	protein-protein	0.308338091344161
CCL2	CCL11	0.371773200601329	protein-protein	0.371773200601329
CCL2	CXCL9	0.460705173560821	protein-protein	0.460705173560821
CCL7	CCL8	0.395124286841179	protein-protein	0.395124286841179
CXCL10	CCL8	0.570671088049894	protein-protein	0.570671088049894
CXCL10	CXCL9	0.543082892259787	protein-protein	0.543082892259787
CXCL11	CCL8	0.450230501082111	protein-protein	0.450230501082111
CXCL11	CXCL9	0.333663050372714	protein-protein	0.333663050372714
CXCL11	CXCL10	0.412646536651535	protein-protein	0.412646536651535
CCL2	CCL8	0.308338091344161	protein-protein	0.308338091344161
CCL2	CCL11	0.371773200601329	protein-protein	0.371773200601329
CCL2	CCL7	0.492131449526498	protein-protein	0.492131449526498
CCL2	CXCL9	0.460705173560821	protein-protein	0.460705173560821
IRF9	MAX	0.547531528857523	protein-protein	0.547531528857523
CCL4	CCL8	0.177837461772843	protein-protein	0.177837461772843
CCL4	CCL20	0.28192090554289	protein-protein	0.28192090554289
CCL7	CCL8	0.395124286841179	protein-protein	0.395124286841179
CCL7	CCL20	0.293113467663093	protein-protein	0.293113467663093
CCL7	CCL4	0.343877396631636	protein-protein	0.343877396631636
CXCL9	CCL20	0.267358059555564	protein-protein	0.267358059555564
CXCL9	CCL4	0.349963761542368	protein-protein	0.349963761542368
CXCL9	CCL11	0.341757842989937	protein-protein	0.341757842989937
CXCL9	CCL7	0.406771325149964	protein-protein	0.406771325149964
CXCL1	CCL8	0.323657419125365	protein-protein	0.323657419125365
CXCL1	CCL4	0.170258881739257	protein-protein	0.170258881739257
CXCL1	CCL7	0.291523792156879	protein-protein	0.291523792156879
CXCL10	CCL8	0.570671088049894	protein-protein	0.570671088049894
CXCL10	CCL20	0.345668551707853	protein-protein	0.345668551707853
CXCL10	CCL4	0.252559126117372	protein-protein	0.252559126117372
CXCL10	CCL7	0.659390421318647	protein-protein	0.659390421318647
CXCL10	CXCL9	0.543082892259787	protein-protein	0.543082892259787
CXCL10	CXCL1	0.119467690609214	protein-protein	0.119467690609214
CXCL11	CCL8	0.450230501082111	protein-protein	0.450230501082111
CXCL11	CCL20	0.115910328081413	protein-protein	0.115910328081413
CXCL11	CCL4	0.219084912270981	protein-protein	0.219084912270981
CXCL11	CCL7	0.32798219822992	protein-protein	0.32798219822992
CXCL11	CXCL9	0.333663050372714	protein-protein	0.333663050372714
CXCL11	CXCL1	0.236912669298403	protein-protein	0.236912669298403
CXCL11	CXCL10	0.412646536651535	protein-protein	0.412646536651535
CCL2	CCL8	0.308338091344161	protein-protein	0.308338091344161
CCL2	CCL20	0.246523840235106	protein-protein	0.246523840235106
CCL2	CCL4	0.335247323845251	protein-protein	0.335247323845251
CCL2	CCL11	0.371773200601329	protein-protein	0.371773200601329
CCL2	CCL7	0.492131449526498	protein-protein	0.492131449526498
CCL2	CXCL9	0.460705173560821	protein-protein	0.460705173560821
CCL2	CXCL10	0.464028925706686	protein-protein	0.464028925706686
CCL2	CXCL11	0.338693632097003	protein-protein	0.338693632097003
CCL4	CCL8	0.177837461772843	protein-protein	0.177837461772843
CCL4	CCL20	0.28192090554289	protein-protein	0.28192090554289
CCL7	CCL8	0.395124286841179	protein-protein	0.395124286841179
CCL7	CCL20	0.293113467663093	protein-protein	0.293113467663093
CCL7	CCL4	0.343877396631636	protein-protein	0.343877396631636
CXCL9	CCL20	0.267358059555564	protein-protein	0.267358059555564
CXCL9	CCL4	0.349963761542368	protein-protein	0.349963761542368
CXCL9	CCL11	0.341757842989937	protein-protein	0.341757842989937
CXCL9	CCL7	0.406771325149964	protein-protein	0.406771325149964
CXCL1	CCL8	0.323657419125365	protein-protein	0.323657419125365
CXCL1	CCL4	0.170258881739257	protein-protein	0.170258881739257
CXCL1	CCL7	0.291523792156879	protein-protein	0.291523792156879
CXCL10	CCL8	0.570671088049894	protein-protein	0.570671088049894
CXCL10	CCL20	0.345668551707853	protein-protein	0.345668551707853
CXCL10	CCL4	0.252559126117372	protein-protein	0.252559126117372
CXCL10	CCL7	0.659390421318647	protein-protein	0.659390421318647
CXCL10	CXCL9	0.543082892259787	protein-protein	0.543082892259787
CXCL10	CXCL1	0.119467690609214	protein-protein	0.119467690609214
CXCL11	CCL8	0.450230501082111	protein-protein	0.450230501082111
CXCL11	CCL20	0.115910328081413	protein-protein	0.115910328081413
CXCL11	CCL4	0.219084912270981	protein-protein	0.219084912270981
CXCL11	CCL7	0.32798219822992	protein-protein	0.32798219822992
CXCL11	CXCL9	0.333663050372714	protein-protein	0.333663050372714
CXCL11	CXCL1	0.236912669298403	protein-protein	0.236912669298403
CXCL11	CXCL10	0.412646536651535	protein-protein	0.412646536651535
CCL2	CCL8	0.308338091344161	protein-protein	0.308338091344161
CCL2	CCL20	0.246523840235106	protein-protein	0.246523840235106
CCL2	CCL4	0.335247323845251	protein-protein	0.335247323845251
CCL2	CCL11	0.371773200601329	protein-protein	0.371773200601329
CCL2	CCL7	0.492131449526498	protein-protein	0.492131449526498
CCL2	CXCL9	0.460705173560821	protein-protein	0.460705173560821
CCL2	CXCL10	0.464028925706686	protein-protein	0.464028925706686
CCL2	CXCL11	0.338693632097003	protein-protein	0.338693632097003
MMP12	HGF	0.218415041748463	protein-protein	0.218415041748463
CCL4	CD83	0.16772890770435	protein-protein	0.16772890770435
IL6	CD83	0.268853943435993	protein-protein	0.268853943435993
IL6	CCL4	0.314146599143818	protein-protein	0.314146599143818
CXCL1	CD83	-0.158413200512207	protein-protein	0.158413200512207
CXCL1	CCL4	0.170258881739257	protein-protein	0.170258881739257
MMP12	ANGPT2	0.499253013247574	protein-protein	0.499253013247574
CCL4	CD83	0.16772890770435	protein-protein	0.16772890770435
IL6	PLAU	0.202499542134005	protein-protein	0.202499542134005
ANGPT2	HGF	0.337417015554658	protein-protein	0.337417015554658
MMP12	HGF	0.218415041748463	protein-protein	0.218415041748463
MMP12	ANGPT2	0.499253013247574	protein-protein	0.499253013247574
CCL4	CD83	0.16772890770435	protein-protein	0.16772890770435
IL6	CD83	0.268853943435993	protein-protein	0.268853943435993
IL6	CCL4	0.314146599143818	protein-protein	0.314146599143818
TEK	TNFSF10	0.284304300763114	protein-protein	0.284304300763114
TEK	F2R	0.703977566593224	protein-protein	0.703977566593224
TEK	ANGPT2	0.20608491634111	protein-protein	0.20608491634111
TEK	SOD2	0.776333653481736	protein-protein	0.776333653481736
ARG1	SOD2	0.329359373901864	protein-protein	0.329359373901864
CCL4	SOD2	0.126030000689878	protein-protein	0.126030000689878
CCL4	CD83	0.16772890770435	protein-protein	0.16772890770435
IL6	SOD2	-0.187598042389764	protein-protein	0.187598042389764
IL6	CD83	0.268853943435993	protein-protein	0.268853943435993
IL6	CCL4	0.314146599143818	protein-protein	0.314146599143818
CCL4	CD83	0.16772890770435	protein-protein	0.16772890770435
CCL4	MMP12	0.233957103627459	protein-protein	0.233957103627459
CCL4	TNFSF10	0.157461204910314	protein-protein	0.157461204910314
JUN	ANGPT2	-0.167864467253996	protein-protein	0.167864467253996
ANGPT2	HGF	0.337417015554658	protein-protein	0.337417015554658
MMP12	SOD2	0.425439953866629	protein-protein	0.425439953866629
MMP12	HGF	0.218415041748463	protein-protein	0.218415041748463
MMP12	ANGPT2	0.499253013247574	protein-protein	0.499253013247574
IL6	CCL4	0.314146599143818	protein-protein	0.314146599143818
IL6	FGF2	0.111229201604177	protein-protein	0.111229201604177
CXCL1	PLAU	-0.108401715529487	protein-protein	0.108401715529487
MMP12	PLAU	0.219897908723553	protein-protein	0.219897908723553
TEK	F2R	0.703977566593224	protein-protein	0.703977566593224
TEK	IL18R1	0.304330430471552	protein-protein	0.304330430471552
DECR1	SOD2	0.291019325162585	protein-protein	0.291019325162585
CXCL1	CCL4	0.170258881739257	protein-protein	0.170258881739257
TNFSF10	HGF	-0.159378650654542	protein-protein	0.159378650654542
IL6	TNFSF10	-0.116622139306411	protein-protein	0.116622139306411
CD83	PLAU	0.222824816626381	protein-protein	0.222824816626381
CCL4	PLAU	0.405891450781036	protein-protein	0.405891450781036
CCL4	CD83	0.16772890770435	protein-protein	0.16772890770435
IL6	PLAU	0.202499542134005	protein-protein	0.202499542134005
IL6	CD83	0.268853943435993	protein-protein	0.268853943435993
IL6	CCL4	0.314146599143818	protein-protein	0.314146599143818
CXCL1	PLAU	-0.108401715529487	protein-protein	0.108401715529487
CXCL1	CD83	-0.158413200512207	protein-protein	0.158413200512207
JUN	CCL4	0.111037379632028	protein-protein	0.111037379632028
CD83	HGF	0.264363635320769	protein-protein	0.264363635320769
PLAU	HGF	0.440211675177686	protein-protein	0.440211675177686
FGF2	HGF	0.27849941024922	protein-protein	0.27849941024922
MMP12	PLAU	0.219897908723553	protein-protein	0.219897908723553
IL6	PLAU	0.202499542134005	protein-protein	0.202499542134005
IL6	CCL4	0.314146599143818	protein-protein	0.314146599143818
CXCL1	PLAU	-0.108401715529487	protein-protein	0.108401715529487
CASP8	TNFSF14	0.571183577607034	protein-protein	0.571183577607034
CCL4	PLAU	0.405891450781036	protein-protein	0.405891450781036
CXCL1	SOD2	0.170151814597806	protein-protein	0.170151814597806
CXCL1	PLAU	-0.108401715529487	protein-protein	0.108401715529487
CXCL1	CD83	-0.158413200512207	protein-protein	0.158413200512207
CXCL1	CCL4	0.170258881739257	protein-protein	0.170258881739257
ARG1	NOS3	0.136739241069525	protein-protein	0.136739241069525
DECR1	SOD2	0.291019325162585	protein-protein	0.291019325162585
DECR1	F2R	0.640871965456879	protein-protein	0.640871965456879
TEK	NOS3	0.41603777696444	protein-protein	0.41603777696444
TEK	SOD2	0.776333653481736	protein-protein	0.776333653481736
TEK	ANGPT2	0.20608491634111	protein-protein	0.20608491634111
TEK	IL18R1	0.304330430471552	protein-protein	0.304330430471552
TEK	TNFSF10	0.284304300763114	protein-protein	0.284304300763114
FGF2	HGF	0.27849941024922	protein-protein	0.27849941024922
TEK	HGF	0.354070971787231	protein-protein	0.354070971787231
PLAU	HGF	0.440211675177686	protein-protein	0.440211675177686
TEK	ANGPT2	0.20608491634111	protein-protein	0.20608491634111
TEK	ANGPT2	0.20608491634111	protein-protein	0.20608491634111
TEK	ANGPT2	0.20608491634111	protein-protein	0.20608491634111
TEK	ANGPT2	0.20608491634111	protein-protein	0.20608491634111
TEK	ANGPT2	0.20608491634111	protein-protein	0.20608491634111
PLAU	HGF	0.440211675177686	protein-protein	0.440211675177686
TEK	ANGPT2	0.20608491634111	protein-protein	0.20608491634111
PLAU	HGF	0.440211675177686	protein-protein	0.440211675177686
TEK	ANGPT2	0.20608491634111	protein-protein	0.20608491634111
TEK	ANGPT2	0.20608491634111	protein-protein	0.20608491634111
TEK	ANGPT2	0.20608491634111	protein-protein	0.20608491634111
JUN	CCL4	0.111037379632028	protein-protein	0.111037379632028
PLAU	HGF	0.440211675177686	protein-protein	0.440211675177686
PLAU	HGF	0.440211675177686	protein-protein	0.440211675177686
CXCL1	CCL4	0.170258881739257	protein-protein	0.170258881739257
IL2RB	CD1C	0.340131431037499	protein-protein	0.340131431037499
CD40	IRF9	0.463476719995147	protein-protein	0.463476719995147
HSPB1	IRF9	-0.355774951852487	protein-protein	0.355774951852487
FCGR2B	CAPG	0.158875689916395	protein-protein	0.158875689916395
CD40	FCGR2B	0.113992491017073	protein-protein	0.113992491017073
CD1C	CD5	0.406601842942723	protein-protein	0.406601842942723
IL2RB	CD5	0.397637594215492	protein-protein	0.397637594215492
IL2RB	CD5	0.397637594215492	protein-protein	0.397637594215492
CD40	FCGR2B	0.113992491017073	protein-protein	0.113992491017073
EIF4EBP1	COMT	0.539192483582565	protein-protein	0.539192483582565
DDC	CRH	0.135759395959154	protein-protein	0.135759395959154
CD1C	COMT	0.329388978345756	protein-protein	0.329388978345756
CD5	CD28	-0.159807713758351	protein-protein	0.159807713758351
IL2RB	CD1C	0.340131431037499	protein-protein	0.340131431037499
IRF9	CAPG	0.163183825889775	protein-protein	0.163183825889775
TYMP	IRF9	0.510401204300842	protein-protein	0.510401204300842
AHCY	EIF4EBP1	-0.156088956180323	protein-protein	0.156088956180323
IL2RB	CD40	0.333348305868322	protein-protein	0.333348305868322
FOSB	CD5	0.457219592183116	protein-protein	0.457219592183116
CD40	CD5	0.449716976146687	protein-protein	0.449716976146687
TYMP	IRF9	0.510401204300842	protein-protein	0.510401204300842
HSPB1	CD1C	0.305098268186749	protein-protein	0.305098268186749
IL2RB	HPGDS	0.170555709384871	protein-protein	0.170555709384871
CD40	IRF9	0.463476719995147	protein-protein	0.463476719995147
CD1C	CD5	0.406601842942723	protein-protein	0.406601842942723
AHCY	EIF4EBP1	-0.156088956180323	protein-protein	0.156088956180323
CD40	CAPG	0.213791276093805	protein-protein	0.213791276093805
TYMP	BID	0.473215277718667	protein-protein	0.473215277718667
CD40	IRF9	0.463476719995147	protein-protein	0.463476719995147
CD40	BID	0.557389730145888	protein-protein	0.557389730145888
CD40	TYMP	0.246116730441047	protein-protein	0.246116730441047
IL2RB	TYMP	-0.101648422936716	protein-protein	0.101648422936716
IL2RB	CD1C	0.340131431037499	protein-protein	0.340131431037499
CD5	CD28	-0.159807713758351	protein-protein	0.159807713758351
CRH	HPGDS	0.100811183067729	protein-protein	0.100811183067729
FCGR2B	CRH	-0.143226559117026	protein-protein	0.143226559117026
TYMP	HPGDS	-0.363321238816335	protein-protein	0.363321238816335
CD1C	CD5	0.406601842942723	protein-protein	0.406601842942723
HSPB1	ARNT	0.260923763630365	protein-protein	0.260923763630365
IL2RB	IRF9	0.157211470595797	protein-protein	0.157211470595797
HSPB1	ARNT	0.260923763630365	protein-protein	0.260923763630365
AHCY	HSPB1	-0.230395661984923	protein-protein	0.230395661984923
CD40	FCGR2B	0.113992491017073	protein-protein	0.113992491017073
TFF2	STC1	0.242490485678482	protein-protein	0.242490485678482
LYN	NFKB1	0.800434338831161	protein-protein	0.800434338831161
CXCL8	IL6	0.446539479211233	protein-protein	0.446539479211233
CXCL8	NFKB1	0.351420874240576	protein-protein	0.351420874240576
CXCL8	LYN	0.391038612026826	protein-protein	0.391038612026826
KRT19	OSM	0.131777935217255	protein-protein	0.131777935217255
KRT19	TFF2	0.123691086229902	protein-protein	0.123691086229902
KRT19	KLRD1	0.399874340498655	protein-protein	0.399874340498655
CXCL12	CX3CL1	-0.237148255191029	protein-protein	0.237148255191029
CXCL12	PTN	-0.195029973810976	protein-protein	0.195029973810976
NFKB1	TYRO3	0.489999746314783	protein-protein	0.489999746314783
LYN	IL16	0.307328997971973	protein-protein	0.307328997971973
CXCL8	KLRD1	0.226911816427325	protein-protein	0.226911816427325
CXCL8	KRT19	0.520238494214372	protein-protein	0.520238494214372
CXCL1	MMP1	0.170910896895682	protein-protein	0.170910896895682
CX3CL1	TYRO3	0.103103754645599	protein-protein	0.103103754645599
MMP1	PDGFB	0.569916412754908	protein-protein	0.569916412754908
IL6	OSM	0.110782925397547	protein-protein	0.110782925397547
IL6	CXCL5	-0.330226106270743	protein-protein	0.330226106270743
NFKB1	NBN	0.498829682867486	protein-protein	0.498829682867486
LYN	NFKB1	0.800434338831161	protein-protein	0.800434338831161
CXCL8	IL6	0.446539479211233	protein-protein	0.446539479211233
IL6	THPO	0.120010459768511	protein-protein	0.120010459768511
CXCL1	LRP1	0.277617458981158	protein-protein	0.277617458981158
KRT19	TFF2	0.123691086229902	protein-protein	0.123691086229902
KRT19	CXCL5	-0.329971479335256	protein-protein	0.329971479335256
IL6	IL10RA	0.106897409199004	protein-protein	0.106897409199004
NFKB1	NBN	0.498829682867486	protein-protein	0.498829682867486
PTN	CX3CL1	0.298289193602968	protein-protein	0.298289193602968
NGF	CXCL5	0.112341884262097	protein-protein	0.112341884262097
KRT19	PDGFB	-0.170962868798249	protein-protein	0.170962868798249
CXCL1	CXCL8	0.22193661510992	protein-protein	0.22193661510992
CXCL12	CXCL5	0.197168998772622	protein-protein	0.197168998772622
IL6	PDGFB	-0.231807967098559	protein-protein	0.231807967098559
CXCL1	PDGFB	0.434055506748931	protein-protein	0.434055506748931
CXCL1	CXCL8	0.22193661510992	protein-protein	0.22193661510992
IL10RA	CX3CL1	0.276272215931169	protein-protein	0.276272215931169
CXCL8	STC1	0.169003024881463	protein-protein	0.169003024881463
CXCL8	IL6	0.446539479211233	protein-protein	0.446539479211233
CX3CL1	THPO	0.29291162668954	protein-protein	0.29291162668954
CXCL12	PTH1R	-0.103187458620505	protein-protein	0.103187458620505
CXCL12	PTN	-0.195029973810976	protein-protein	0.195029973810976
CXCL8	IL6	0.446539479211233	protein-protein	0.446539479211233
CXCL8	LYN	0.391038612026826	protein-protein	0.391038612026826
LRP1	PTN	0.158877390206469	protein-protein	0.158877390206469
KRT19	PDGFB	-0.170962868798249	protein-protein	0.170962868798249
IL10RA	CX3CL1	0.276272215931169	protein-protein	0.276272215931169
IL10RA	CXCL12	-0.121460405096162	protein-protein	0.121460405096162
IL6	STC1	0.30792201760243	protein-protein	0.30792201760243
CXCL8	IL6	0.446539479211233	protein-protein	0.446539479211233
CXCL8	LYN	0.391038612026826	protein-protein	0.391038612026826
KRT19	KLRD1	0.399874340498655	protein-protein	0.399874340498655
CXCL12	PTN	-0.195029973810976	protein-protein	0.195029973810976
NFKB1	TYRO3	0.489999746314783	protein-protein	0.489999746314783
LYN	IL16	0.307328997971973	protein-protein	0.307328997971973
CXCL8	KLRD1	0.226911816427325	protein-protein	0.226911816427325
IL10RB	IL16	0.380856868567088	protein-protein	0.380856868567088
NFKB1	IL16	0.462166150749135	protein-protein	0.462166150749135
CXCL8	MMP1	0.255393501123304	protein-protein	0.255393501123304
CXCL1	MMP1	0.170910896895682	protein-protein	0.170910896895682
CXCL1	CXCL8	0.22193661510992	protein-protein	0.22193661510992
KITLG	OSM	-0.269328862088539	protein-protein	0.269328862088539
KRT19	TFF2	0.123691086229902	protein-protein	0.123691086229902
KRT19	CXCL5	-0.329971479335256	protein-protein	0.329971479335256
MMP1	TFF2	0.122619296999407	protein-protein	0.122619296999407
IL6	OSM	0.110782925397547	protein-protein	0.110782925397547
IL6	KITLG	-0.367752144744063	protein-protein	0.367752144744063
CXCL8	OSM	0.204118680630963	protein-protein	0.204118680630963
CXCL8	MMP1	0.255393501123304	protein-protein	0.255393501123304
CXCL8	IL6	0.446539479211233	protein-protein	0.446539479211233
CXCL1	OSM	0.301047878629561	protein-protein	0.301047878629561
CXCL1	CXCL5	0.381931551952674	protein-protein	0.381931551952674
CXCL1	CXCL8	0.22193661510992	protein-protein	0.22193661510992
CX3CL1	THPO	0.29291162668954	protein-protein	0.29291162668954
IL10RA	TFF2	-0.267526407516903	protein-protein	0.267526407516903
NFKB1	THPO	0.528232858106994	protein-protein	0.528232858106994
LYN	CX3CL1	0.148833131645648	protein-protein	0.148833131645648
LYN	NFKB1	0.800434338831161	protein-protein	0.800434338831161
CXCL1	NFKB1	0.445718659667809	protein-protein	0.445718659667809
CXCL12	PTN	-0.195029973810976	protein-protein	0.195029973810976
CXCL8	IL6	0.446539479211233	protein-protein	0.446539479211233
CXCL1	CXCL5	0.381931551952674	protein-protein	0.381931551952674
CXCL1	NFKB1	0.445718659667809	protein-protein	0.445718659667809
CXCL1	CXCL8	0.22193661510992	protein-protein	0.22193661510992
MMP1	CXCL5	0.329861219512074	protein-protein	0.329861219512074
IL10RA	CX3CL1	0.276272215931169	protein-protein	0.276272215931169
IL6	STC1	0.30792201760243	protein-protein	0.30792201760243
LYN	MMP1	0.534039091251712	protein-protein	0.534039091251712
CXCL8	OSM	0.204118680630963	protein-protein	0.204118680630963
CXCL8	MMP1	0.255393501123304	protein-protein	0.255393501123304
CXCL8	IL6	0.446539479211233	protein-protein	0.446539479211233
CXCL1	STC1	0.128603902932954	protein-protein	0.128603902932954
NGF	LRP1	0.518711475246945	protein-protein	0.518711475246945
MMP1	TFF2	0.122619296999407	protein-protein	0.122619296999407
